id,Title,Content,SKU,"Product Type","Parent Product ID",URL,Filename
887,"Spring Rustic Ivory/White Wedding Cake","The spring rustic cake features the two main techniques that characterize the rustic style. The freehand stucco mixed with rustic lines are the perfect choice when you are looking to achieve a unique style on your special day. 
<em>
Venue wedding cakes are cakes that are included with your package from your wedding venue. Extra charges may be added when you change or add features to the cake. 

Cake pricing varies greatly depending on the level of detail in the design and the size of the cake itself. The best thing to do is to inquire directly with a Palermo sales consultant regarding more exact pricing by phone or email.</em>",VWC-0006,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/09/6RusticSpringWhiteWeddingCake.jpg|https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/09/6RusticSpringIvoryWeddingCake.jpg|https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/09/VWC-0006.jpeg,6RusticSpringWhiteWeddingCake.jpg|6RusticSpringIvoryWeddingCake.jpg|VWC-0006.jpeg
889,"Elegant White/Ivory Wedding Cake","This beautiful cake is made in ivory buttercream with a mix of techniques on every tier that is just pure elegance. The final touch is achieved with delicate handmade buttercream flowers.

<em>Venue wedding cakes are cakes that are included with your package from your wedding venue. Extra charges may be added when you change or add features to the cake. 

Cake pricing varies greatly depending on the level of detail in the design and the size of the cake itself. The best thing to do is to inquire directly with a Palermo sales consultant regarding more exact pricing by phone or email.</em>",VWC-0007,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/09/7EleganceWhiteWeddingCake.jpg|https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/09/7EleganceIvoryWeddingCake.jpg|https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/09/VWC-0007.jpeg,7EleganceWhiteWeddingCake.jpg|7EleganceIvoryWeddingCake.jpg|VWC-0007.jpeg
891,"Swirls White/Ivory Wedding Cake","This cake is the perfect choice for a traditional and chic wedding. The large swirls with the beautiful pearl trim are the elements that give this cake its classic look. 

<em>Venue wedding cakes are cakes that are included with your package from your wedding venue. Extra charges may be added when you change or add features to the cake. 

Cake pricing varies greatly depending on the level of detail in the design and the size of the cake itself. The best thing to do is to inquire directly with a Palermo sales consultant regarding more exact pricing by phone or email.</em>",VWC-0008,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/09/8EleganceWhiteWeddingCake.jpg|https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/09/8EleganceIvoryWeddingCake.jpg|https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/09/VWC-0008.jpeg,8EleganceWhiteWeddingCake.jpg|8EleganceIvoryWeddingCake.jpg|VWC-0008.jpeg
893,"Square Swirls White/Ivory Wedding Cake","This cake is the perfect choice for a traditional and chic wedding. The large swirls with the beautiful pearl trim are the elements that give this cake its classic look. 

<em>Venue wedding cakes are cakes that are included with your package from your wedding venue. Extra charges may be added when you change or add features to the cake. 

Cake pricing varies greatly depending on the level of detail in the design and the size of the cake itself. The best thing to do is to inquire directly with a Palermo sales consultant regarding more exact pricing by phone or email.</em>",VWC-0009,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/09/9SquareEleganceWhiteWeddingCake.jpg|https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/09/9SquareEleganceIvoryWeddingCake.jpg|https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/09/VWC-0009.jpeg,9SquareEleganceWhiteWeddingCake.jpg|9SquareEleganceIvoryWeddingCake.jpg|VWC-0009.jpeg
903,"Modern Swirls White/Ivory Wedding Cake","This cake is the perfect combina­tion of modern meets classic. The combination of pin dots with the corner swirls together with the pearl trim, make this cake a delight to admire on your special day. 

<em>Venue wedding cakes are cakes that are included with your package from your wedding venue. Extra charges may be added when you change or add features to the cake.

Cake pricing varies greatly depending on the level of detail in the design and the size of the cake itself. The best thing to do is to inquire directly with a Palermo sales consultant regarding more exact pricing by phone or email.</em>",VWC-0010,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/10/10ModerSwirlsWhiteWeddingCake.jpg|https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/10/10ModerSwirlsIvoryWeddingCake.jpg|https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/10/WWC-A48.jpeg,10ModerSwirlsWhiteWeddingCake.jpg|10ModerSwirlsIvoryWeddingCake.jpg|WWC-A48.jpeg
905,"LOL Birthday Cake","The one layer LOL Birthday Cake is decorated with fondant and edible paper. The birthday cake is topped with a fondant bow.",BDC-0005,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/10/LOL-Cake-4.jpeg,LOL-Cake-4.jpeg
907,"Gia's 18th Birthday Cake","This three layer birthday cake was made Teresa Giudice's daughter Gia for her 18th birthday. The top and bottom round layers were decorated with purple fondant and edible stars. The middle layer was decorated with edible sparkles on buttercream.",CC-0001,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/10/49938089_10156902268493158_2426906716969893888_n.jpeg,49938089_10156902268493158_2426906716969893888_n.jpeg
910,"Legos Birthday Cake","Mason's 6th birthday cake was designed with two mixed layers. Both layers were decorated with fondant and the top layer has a custom cake topper. Lego characters were added to pull the theme of the cake together.",BDC-0006,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/10/Mason-birthday.jpeg,Mason-birthday.jpeg
912,"Hudson Mod & Dewars Cake","The four layer cake was created for Hudson Magazine and Dewars. The layers are made of fondant and ribbons on each layer.",CC-0002,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/10/CEL-10007.jpeg,CEL-10007.jpeg
914,"Seventh Heaven Wedding Cake","This 7-layer wedding cake is truly remarkable. Each layer has its own theme and decoration with buttercream and fondant. The white wedding cake is adorned with edible jewels. The kicker is the two fondant sculpted dogs on each side! ",WC-0002,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/10/Dogs-and-Wedding-Cake-scaled.jpeg,Dogs-and-Wedding-Cake-scaled.jpeg
916,"Dream Castle Wedding Cake","This masterpiece wedding cake has 9 layers that were expertly decorated. The expertly designed wedding cake has a 4 layer arch where you can see under the wedding cake. Buttercream and fondant are mixed to create the different layers along with floral accents.",WC-0003,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/10/thumbnail_IMG_5433.jpeg,thumbnail_IMG_5433.jpeg
919,"Batman Birthday Cake","Giovanni's 3rd birthday cake was spectacular! The batman birthday cake was 3 layers of buttercream with a smoke gray airbrush design. The batman logo on the batman birthday cake was made of fondant. ",BDC-0010,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/11/thumbnail_batman-cake.jpeg,thumbnail_batman-cake.jpeg
922,"Exquisite Wedding Cake","This creation is a very modern wedding cake, that features beautiful piping coming out of the corners and trimmed with satin ribbon. Your special day will be timeless with this design. 

<em>Venue wedding cakes are cakes that are included with your package from your wedding venue. Extra charges may be added when you change or add features to the cake. 

Cake pricing varies greatly depending on the level of detail in the design and the size of the cake itself. The best thing to do is to inquire directly with a Palermo sales consultant regarding more exact pricing by phone or email.</em>",WC-0004,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/11/11ExquisiteWhiteWeddingCake.jpg|https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/11/Screen-Shot-2021-11-19-at-12.28.36-AM.png,11ExquisiteWhiteWeddingCake.jpg|Screen-Shot-2021-11-19-at-12.28.36-AM.png
929,"Bunnys and Bears Baby Shower Cake","April's baby shower cake is 3 layers and decorated with fondant pastels and flower and butterfly accents. Custom baby bears and bunnies also adorn the cake for a whimsical feel. ",,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/4_PHOTO-scaled.jpg,4_PHOTO-scaled.jpg
931,"Pure White Baby Shower Cake","The cake is made with simple white fondant and a sculpting baby carriage. The 2 layer baby shower cake is also perfect for any baby celebration.",BSC-0006,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/5_PHOTO.jpg,5_PHOTO.jpg
933,"Chic Gold Baby Shower Cake","Give your baby shower a modern twist with this 2 layer baby shower cake that is made with gold and white fondant layers and gold flakes adorning the top layer. The gold baby shower cake has a burgundy gum paste flower for a special touch. ",BSC-0007,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/6_PHOTO.png,6_PHOTO.png
935,"Magnificent Baby Gender Reveal Cake","Truly a masterpiece that only Palermo Bakery can create, this 3 layer baby gender reveal cake is made for a large party of guests. The bottom layer is decorated for a boy with blue and gold fondant. The middle layer of the baby gender reveal cake is a 50/50 of pink and blue tie dye for a boy or a girl and the top layer for a girl. The cake is topped with a crown to anoint the new little prince or princess into the world!",BSC-0008,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/7_PHOTO.jpg,7_PHOTO.jpg
937,"Dr. Seuss Baby Shower Cake","A baby shower cake doesn't come more custom than this Dr. Seuss baby shower cake. The Dr. Seuss cake has 5 very different fondant layers from the open book base layer to the Dr. Seuss fish bowl layer on top. ",BSC-0009,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/9_PHOTO.jpg,9_PHOTO.jpg
939,"Winter Forest Baby Shower Cake","The Winter Forest Baby Shower Cake is adorned with forest creatures on top of the semi-naked style cake. The baby shower cake is perfect for a small gathering to meet a Winter themed baby shower. ",BSC-0010,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/10_PHOTO-scaled.jpg,10_PHOTO-scaled.jpg
941,"Overalls Baby Shower Cake","Celebrate your expected baby's birth with this baby shower cake. The custom baby shower cake is also great for a birthday as well. The 3 layers of fondant portray and baby with overalls and a mustache!",BSC-0011,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/11_PHOTO-scaled.jpg,11_PHOTO-scaled.jpg
943,"Elephants Gender Reveal Cake","This single layer Elephants Gender Reveal Cake is perfect for your small gathering to cut and see if you're having a baby boy or baby girl! The layer has ombré blues and pinks with fondant decorations and baby elephants.",GRC-0002,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/12_PHOTO.jpg,12_PHOTO.jpg
945,"Timeless Bridal Shower Cake","What an elegant 3 layer bridal shower cake with a timeless tea party theme. The mixed fondant cake layers and decorations play off of Alice in Wonderland. Florals are used to bring a pop to the timeless Alice in Wonderland bridal shower cake. ",SC-0001,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/4_PHOTO-1.jpg,4_PHOTO-1.jpg
948,"Naked Roses Religious Cake","This 2 layer semi-naked cake is perfect for any religious occasion and small gathering. Communion cakes, confirmation cakes and baptism cakes are a specialty of Palermo Bakery.",RC-0001,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/1_PHOTO-scaled.jpg,1_PHOTO-scaled.jpg
952,"Gold Baptism Cake","This 2 layer mixed layer baptism cake is perfect for any religious occasion and small gathering. The layers are mixed buttercream with spatula spirals and fondant. Communion cakes, confirmation cakes and baptism cakes are a specialty of Palermo Bakery.",RC-0002,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/2_PHOTO-scaled.jpeg,2_PHOTO-scaled.jpeg
954,"Superhero Bar Mitzvah Cake","Andrew's Bar Mitzvah was extra special with this 3 layer superhero cake. The Bar Mitzvah cake had mixed layers of fondant and decorated with his favorite superheroes.",RC-0003,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/3_PHOTO-1.jpg,3_PHOTO-1.jpg
956,"Angelic Communion Cake","This religious and angelic Communion cake was created with elegance in mind. The 3 layers of fondant have different decorations and accented with gum paste florals and a cross cake topper. ",RC-0004,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/4_PHOTO-1-1.jpg,4_PHOTO-1-1.jpg
958,"Wedding Dress Bridal Shower Cake","Designed for the bride to be; this wedding dress bridal shower cake is 3 layers of fondant and adorned with florals. ",BS-0003,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/3_PHOTO.jpg,3_PHOTO.jpg
960,"Strawberries Bridal Shower Cake","This elegant style fondant bridal shower cake is adorned with florals and strawberries for the bride to be. The cake has a tall second layer to model a cathedral in light green fondant. ",BS-0004,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/2_PHOTO.jpg,2_PHOTO.jpg
962,"Spectacular Pearls Graduation Cake","Celebrate your recent graduate with this elegant graduation cake. This showcase graduation has mixed layers of expertly decorated styles including gold sprinkles and pearl. The top layer shows a graduation cap and gum paste roses.",GC-0001,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/1_PHOTO.jpeg,1_PHOTO.jpeg
964,"Doctorate Graduation Cake","Celebrate your recent graduation as a doctor, nurse or any healthcare worker with this medical graduation cake. This graduation cake has 2 layers of fondant decorated to show your recent graduation into the medical field. ",GC-0002,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/2_PHOTO-1.jpeg,2_PHOTO-1.jpeg
1010,"Rockstar Mazel Tov Cake","The perfect cake for any Judaism occasion like a Bar or Bat Mitzvah. The Rockstar Mazel Tov Cake is a musician's dream with an electric guitar sculpted out of fondant.  ",RC-0005,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/5_PHOTO-1.jpg,5_PHOTO-1.jpg
1012,"Simple Gold Religious Cake","This 1 layer baptism cake is perfect for any religious occasion and small gathering. The gold and white baptism cake is accented with gold flowers. Communion cakes, confirmation cakes and baptism cakes are a specialty of Palermo Bakery.",RC-0006,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/7_PHOTO.jpeg,7_PHOTO.jpeg
1014,"Shades of Pink Wedding Cake","Shades of Pink Wedding Cake is a two layer buttercream wedding cake expertly decorated with draping pink flowers. ",WC-0005,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/6_PHOTO-scaled.jpeg,6_PHOTO-scaled.jpeg
1018,"Naked Berries Wedding Cake","Naked Berries Wedding Cake has 4 layers of buttercream with a semi-naked style. The rustic wedding cake is topped with two love birds and mixed berries. ",WC-0008,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/9_PHOTO-1.jpg,9_PHOTO-1.jpg
1025,"Royal Roses Wedding Cake","The Royal Roses Wedding Cake is 4 layers of white buttercream with accents. The wedding cake has beautiful draping fondant pink roses. ",WC-0009,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/15_PHOTO.jpg,15_PHOTO.jpg
1027,"Autumn Florals Wedding Cake","This 4 layer mixed wedding cake is perfect for any Fall wedding. The bottom layer of the floral wedding cake has buttercream spirals piped and small dots separating layers. ",WC-0010,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/16_PHOTO.jpg,16_PHOTO.jpg
1033,"Elegant Fall Wedding Cake","This Elegant Fall Wedding Cake is 4 layers of buttercream with a rustic design. Flowers are adorned to the rustic wedding cake. 

Photo by: Brianna Wilbur Photography Email: brianna@briannawilbur.com",VWC-0013,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/Reception-Grasso-Briannawilburphoto-73-scaled.jpg|https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/Reception-Grasso-Briannawilburphoto-75-scaled.jpg,Reception-Grasso-Briannawilburphoto-73-scaled.jpg|Reception-Grasso-Briannawilburphoto-75-scaled.jpg
1037,"Regal Cream Wedding Cake","The Regal Cream Wedding Cake is a masterpiece of cake decorating with 6 layers of buttercream and accents. The wedding cake was the centerpiece of the wedding.",WC-0011,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/20_PHOTO-scaled.jpg|https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/21_PHOTO-scaled.jpg|https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/20_PHOTO-1-scaled.jpg,20_PHOTO-scaled.jpg|21_PHOTO-scaled.jpg|20_PHOTO-1-scaled.jpg
1041,"Gold Flaked Naked Wedding Cake","The semi naked wedding cake has 3 round layers and another square layer. The naked wedding cake is adorned with roses and gold flakes. ",WC-0012,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/22_PHOTO.jpg,22_PHOTO.jpg
1043,"Corpse Bride Wedding Cake","A wedding cake for a couple that loves the Corpse Bride movie, the 4 layer cake is made with white buttercream. The wedding cake layers are decorated with chocolate drips on each layer. The Corpse Bride Wedding Cake is topped with Victor Van Dort and Emily the Corpse Bride. ",WC-0013,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2021/12/26_PHOTO.jpg,26_PHOTO.jpg
1055,"Bling Roses Wedding Cake","Bling Roses Wedding Cake is 6 layers of cake decorating perfection. Each layer of the wedding cake has a different theme from roses to jewelry. This bling style wedding cake will truly bring the elegance to any wedding.",WC-0014,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/01/27_PHOTO.jpg,27_PHOTO.jpg
1058,"Pin-dot Squares Wedding Cake","Pindot Squares Wedding Cake has 3 square layers adorned with pin-dots and and roses.",WC-0015,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/01/32_PHOTO-scaled.jpeg,32_PHOTO-scaled.jpeg
1060,"Delicate Bronze Wedding Cake","Delicate Bronze Wedding Cake showcases 3 layers with different cake decorating styles. The bottom layer of the wedding cake is bronze with carved art. The middle layer has crystal sprinkles and the top layer with horizontal piping. ",WC-0016,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/01/33_PHOTO-scaled.jpeg,33_PHOTO-scaled.jpeg
1062,"Marble Wow Wedding Cake","Marble Wow Wedding Cake is a custom wedding cake that is truly one of a kind. Shades of gray marbling decorate the layers of the wedding cake and it is adorned with flowers. Each layer is taller than typical wedding cake layers. ",WC-0017,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/01/34_PHOTO-scaled.jpg,34_PHOTO-scaled.jpg
1064,"Chick-Fil-A Birthday Cake","Chick-Fil-A Birthday Cake is the perfect cake for any Chick-Fil-A lover. The cake is decorated with fondant to show the black and white spots of the cow and logo. ",BDC-0012,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/01/1_PHOTO-scaled.jpg,1_PHOTO-scaled.jpg
1067,"Peace & Love Birthday Cake","Peace & Love Birthday Cake is the perfect birthday cake for any occasion. The 3 layer cake is expertly decorated for a children's birthday cake with fondant decor.",BDC-0013,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/01/3_PHOTO-scaled.jpg,3_PHOTO-scaled.jpg
1069,"Toy Story Birthday Cake","Toy Story Birthday Cake is a perfect children's birthday cake for any Toy Story or Pixar lover. The cake is decorated with fondant to show Buzz Lightyear and Woody.",BDC-0014,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/01/5_PHOTO-scaled.jpg,5_PHOTO-scaled.jpg
1071,"Tuxedo Birthday Cake","Tuxedo Birthday Cake is perfect for any birthday or even as a groom's cake. The birthday cake is 1 layer that is decorated with fondant to look like a tuxedo. ",BDC-0015,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/01/3_PHOTO-scaled.jpeg,3_PHOTO-scaled.jpeg
1073,"Harry Potter Birthday Cake","Harry Potter Birthday Cake will make any fan love their birthday. The Harry Potter Birthday Cake is decorated with fondant to look like the iconic character. ",BDC-0016,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/01/5_PHOTO-scaled.jpeg,5_PHOTO-scaled.jpeg
1076,"Seashore Splash Birthday Cake","Gabriella's 12th birthday party was a huge success due in large part to the Seashore Splash Birthday Cake. The Seashore Splash Birthday Cake is a marvel of cake decorating with 4 different layers with bright colors of fondant.",BDC-0018,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/01/6_PHOTO-scaled.jpg,6_PHOTO-scaled.jpg
1113,"Kean University Graduation Cake","This elegant graduation cake is topped with a sculpted cap and a fondant scarf. ",GC-0013,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/05/Screen-Shot-2022-05-22-at-11.40.50-PM.png,Screen-Shot-2022-05-22-at-11.40.50-PM.png
1161,"Simple Ribbons White/Ivory Wedding Cake","This creation is a very simple wedding cake, that features ribbons on the bottom of each layer. Your special day will be timeless with this design. 

<em>Venue wedding cakes are cakes that are included with your package from your wedding venue. Extra charges may be added when you change or add features to the cake. 

Cake pricing varies greatly depending on the level of detail in the design and the size of the cake itself. The best thing to do is to inquire directly with a Palermo sales consultant regarding more exact pricing by phone or email.</em>",WC-0004-1,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/07/12WhiteWeddingCake.jpg|https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/07/12IvoryWeddingCake.jpg,12WhiteWeddingCake.jpg|12IvoryWeddingCake.jpg
1197,"Tap-a-Keg Birthday Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/barrelcake.jpg,barrelcake.jpg
1199,"Slam Dunk Birthday Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/basketballcake.jpg,basketballcake.jpg
1201,"Draping Butterflies Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/ButterflyCake.jpg,ButterflyCake.jpg
1203,"Simple Striped Florals Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/flowerstripecake.jpg,flowerstripecake.jpg
1205,"Gold Florals Communion Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/godblesscake2.jpg,godblesscake2.jpg
1207,"Jack the Pumpkin Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/jackthepumpkinkingcake.jpg,jackthepumpkinkingcake.jpg
1209,"Macaroon Florals Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/macroonpinkkcake.jpg,macroonpinkkcake.jpg
1211,"Naruto Ninja Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/NarutoCake.jpg,NarutoCake.jpg
1213,"Pink Pearls Flower Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/pinkpearlflowercake.jpg,pinkpearlflowercake.jpg
1215,"Pooh Bear Baby Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/poohcake.jpg,poohcake.jpg
1217,"Midnight Roses Cakes",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/roseandgoldcake.jpg,roseandgoldcake.jpg
1219,"Ombre Space Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/spacecake.jpg,spacecake.jpg
1221,"Rose Lover Occasion Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/stellacake.jpg,stellacake.jpg
1223,"Comic Book 40th Birthday Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/40birthdaycake.jpg,40birthdaycake.jpg
1225,"Bears & Balloons Baby Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/baby1.jpg,baby1.jpg
1227,"Oh Baby Girl Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/babycake.jpg,babycake.jpg
1229,"Modern Sparkles Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/background11.jpg,background11.jpg
1231,"Spiderman Minion Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/bdaycake1.jpg,bdaycake1.jpg
1233,"Safari 1st Birthday Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/bdaycake2.jpg,bdaycake2.jpg
1235,"Dinosaur Sheet Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/dinocake.jpg,dinocake.jpg
1237,"Cinderella Carriage Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/fancycake1.jpg,fancycake1.jpg
1240,"Pink Butterflies Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/fancycake2.jpg,fancycake2.jpg
1242,"Mocha Party Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/fancycake3.jpg,fancycake3.jpg
1244,"Unicorn Birthday Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/fancycake4.jpg,fancycake4.jpg
1246,"Ice Cream Drip Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/09/fancycake5.jpg,fancycake5.jpg
1252,"Pindot Spring Custom Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/10/fancycake6.jpg,fancycake6.jpg
1254,"Sushi Rolls Custom Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/10/fancycake7.jpg,fancycake7.jpg
1256,"Puppy Love Baby Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/10/fancycake8.jpg,fancycake8.jpg
1258,"Blue & Gold Flakes Wedding Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/10/fancycake10.jpg,fancycake10.jpg
1260,"Box of Love Birthday Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/10/fancycake9.jpg,fancycake9.jpg
1263,"Marbled Graduation Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/10/fancycake11.jpg,fancycake11.jpg
1265,"Squared Up Wedding Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/10/wedding1.jpg,wedding1.jpg
1267,"White Wedding Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2022/10/wedding3-scaled.jpg,wedding3-scaled.jpg
1277,"Naked Baby Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2023/07/IMG_8108.jpg,IMG_8108.jpg
1279,"White Fondant Religious Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2023/07/PalermoBakeryCake1.jpg,PalermoBakeryCake1.jpg
1281,"Fun Mickey Birthday Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2023/07/PalermoBakeryCake2.jpg,PalermoBakeryCake2.jpg
1283,"Jungle Birthday Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2023/07/PalermoBakeryCake3.jpg,PalermoBakeryCake3.jpg
1285,"Elegant Rose Tiers Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2023/07/PalermoBakeryCake4.jpg,PalermoBakeryCake4.jpg
1287,"Red Carpet Star Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2023/07/PalermoBakeryCake5.jpg,PalermoBakeryCake5.jpg
1289,"Ivory Designs Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2023/07/PalermoBakeryCake6.jpg,PalermoBakeryCake6.jpg
1291,"Yellow Lego Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2023/07/PalermoBakeryCake7.jpg,PalermoBakeryCake7.jpg
1293,"Paw Patrol Birthday Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2023/07/PalermoBakeryCake8.jpg,PalermoBakeryCake8.jpg
1295,"Louis Vuitton Cake",,,simple,0,https://ccdev2026.wpenginepowered.com/wp-content/uploads/2023/07/PalermoBakeryCake9.jpg,PalermoBakeryCake9.jpg
